awe_german_incoming,3,Voiceovers/Generic/Axis/A/BA_Ger_A_1alt_TakeCover.wav,1.7,2.2,,,50,500,voice,streamed,.3
awe_german_incoming,4,Voiceovers/Generic/Axis/B/UNS_Ger_B_002alt3_TakeCover.wav,1.7,2.2,,,50,500,voice,streamed,.3
#awe_german_incoming,6,Voiceovers/Generic/Axis/B/UNS_Ger_B_005alt_HeadDown.wav,1.7,2.2,,,50,500,voice,streamed,.3

#Pain,,,,0.85,1.14,,,100,2500,,streamed
generic_pain_german_1,1,voiceovers/generic/axis/a/Pain_German_E_006.wav,0.85,1.14,,,100,2500,voice,streamed
generic_pain_german_1,2,voiceovers/generic/axis/a/Pain_German_E_007.wav,0.85,1.14,,,100,2500,voice,streamed
generic_pain_german_1,3,voiceovers/generic/axis/a/Pain_German_E_008.wav,0.85,1.14,,,100,2500,voice,streamed
#Pain,,,,0.85,1.14,,,100,2500,,
generic_pain_american_1,1,allied/pain01.wav,0.85,1.14,,,100,2500,voice,streamed
generic_pain_american_1,2,allied/pain02.wav,0.85,1.14,,,100,2500,voice,streamed
generic_pain_american_1,3,allied/pain03.wav,0.85,1.14,,,100,2500,voice,streamed
generic_pain_american_1,4,allied/pain04.wav,0.85,1.14,,,100,2500,voice,streamed
generic_pain_american_1,5,allied/pain05.wav,0.85,1.14,,,100,2500,voice,streamed
generic_pain_american_1,6,allied/pain06.wav,0.85,1.14,,,100,2500,voice,streamed
generic_pain_american_1,7,allied/pain07.wav,0.85,1.14,,,100,2500,voice,streamed

#Grenade attack,,,,0.85,1.14,,,100,2500,,streamed
generic_grenadeattack_german_1,1,voiceovers/generic/axis/a/GA_Ger_A_001_FireInTheHole.wav,0.85,1.14,,,100,2500,voice,streamed
generic_grenadeattack_german_1,2,voiceovers/generic/axis/a/GA_Ger_A_002_ThrowingGrenade.wav,0.85,1.14,,,100,2500,voice,streamed
#Grenade attack,,,,0.85,1.14,,,100,2500,,,,,
generic_grenadeattack_american_1,1,voiceovers/generic/allies/am/qf/QF_GrenAtk_01.wav,0.85,1.14,,,100,2500,voice,streamed
generic_grenadeattack_american_1,2,voiceovers/generic/allies/am/qf/QF_GrenAtk_02.wav,0.85,1.14,,,100,2500,voice,streamed
#Grenade attack,,,,0.85,1.14,,,100,2500,,
generic_grenadeattack_russian_3,1,voiceovers/generic/allies/ru/as/AS_RU_GrenAtk_01.wav,0.85,1.14,,,100,2500,voice,streamed
generic_grenadeattack_russian_3,2,voiceovers/generic/allies/ru/as/AS_RU_GrenAtk_02.wav,0.85,1.14,,,100,2500,voice,streamed
generic_grenadeattack_russian_3,3,voiceovers/generic/allies/ru/as/AS_RU_GrenAtk_03.wav,0.85,1.14,,,100,2500,voice,streamed
#Grenade attack,,,,0.85,1.14,,,100,2500,,,,,
generic_grenadeattack_british_1,1,voiceovers/generic/allies/br/ga/GA_UK_GrenAtk_01.wav,0.85,1.14,,,100,2500,voice,streamed
generic_grenadeattack_british_1,2,voiceovers/generic/allies/br/ga/GA_UK_GrenAtk_02.wav,0.85,1.14,,,100,2500,voice,streamed
